DEPARTURE_ARRIVAL_DURATION,ARRIVAL_DEPARTURE_DURATION,STOPOVERS,VESSEL_TYPE,HULL_MATERIAL,VESSEL_LENGTH,VESSEL_BEAN,VESSEL_DRAFT,VESSEL_DEPTH,MOTOR_POWER,SPEED,NUM_PROPELLERS,NUM_GENERATORS,TPB,LIGHT_DISPLACEMENT,CREW,PASS_CAPACITY,LOAD_CAPACITY,FUEL_CONSUMPTION
1440.0,1440.0,0,FERRY_BOAT,NAVAL_STEEL,30.0,10.0,3.0,6.0,580.0,12.0,1,1.0,,,7,10.0,500.0,2000.0
64800.0,64800.0,1,OTHER,WOOD,23.0,5.0,2.2,3.0,114.0,8.0,1,1.0,,,4,15.0,70.0,400.0
64800.0,64800.0,1,OTHER,WOOD,16.2,2.9,0.55,1.1,114.0,10.0,1,0.0,,,3,10.0,40.0,600.0
1980.0,1260.0,1,PASSENGER/GENERAL_LOAD,WOOD,34.0,7.0,2.5,2.9,600.0,10.0,1,2.0,,,7,154.0,150.0,3500.0
4800.0,4800.0,2,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.2,1.72,2.08,640.0,12.0,2,1.0,,,10,100.0,300.0,6300.0
2040.0,1440.0,4,PASSENGER/GENERAL_LOAD,WOOD,30.0,8.0,2.0,2.3,477.0,10.0,2,2.0,,,6,159.0,240.0,3000.0
54000.0,54000.0,1,PASSENGER/GENERAL_LOAD,WOOD,30.0,6.0,1.5,2.0,410.0,10.0,1,1.0,,,6,80.0,120.0,1400.0
36000.0,36000.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.0,5.0,1.6,1.6,367.0,12.0,1,1.0,,,8,92.0,100.0,400.0
36000.0,36000.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,4.0,1.5,2.0,240.0,15.0,1,1.0,,,3,25.0,35.0,400.0
28800.0,28800.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.4,4.7,1.75,2.9,196.0,12.0,1,0.0,,,3,36.0,40.0,400.0
36000.0,36000.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.0,5.0,1.2,1.67,114.0,8.0,1,1.0,,,3,10.0,60.0,400.0
36000.0,36000.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,4.0,1.5,2.0,180.0,12.0,1,1.0,,,3,60.0,30.0,400.0
28800.0,28800.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.1,1.642,2.0,450.0,12.0,1,1.0,,,4,132.0,60.0,500.0
28800.0,28800.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,30.0,7.0,2.0,2.8,567.0,8.0,2,2.0,,,4,205.0,160.0,1000.0
36000.0,36000.0,0,PASSENGER/GENERAL_LOAD,WOOD,32.0,5.9,1.9,2.1,420.0,12.0,1,0.0,,,5,181.0,160.0,2000.0
1440.0,1440.0,1,MOTORBOAT,ALUMINIUM,11.0,3.0,0.75,1.2,2100.0,16.0,2,0.0,,,2,38.0,8.0,320.0
46800.0,54000.0,0,FLAT_BOTTOMED_BOAT,WOOD,26.5,6.9,1.4,2.09,360.0,13.0,1,2.0,,,5,120.0,62.0,1600.0
36000.0,43200.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,7.2,1.72,2.08,640.0,12.0,2,1.0,,,2,102.0,189.0,1600.0
36000.0,43200.0,0,FLAT_BOTTOMED_BOAT,WOOD,26.3,5.0,0.84,1.64,270.0,10.0,1,1.0,,,5,100.0,60.0,1600.0
36000.0,43200.0,0,FLAT_BOTTOMED_BOAT,WOOD,28.2,6.9,1.9,2.3,450.0,15.0,1,2.0,,,4,121.0,70.0,1600.0
28800.0,28800.0,0,FLAT_BOTTOMED_BOAT,WOOD,25.2,6.0,1.8,3.2,357.0,16.0,1,1.0,,,3,90.0,60.0,800.0
36000.0,46800.0,0,FLAT_BOTTOMED_BOAT,WOOD,27.3,7.0,1.67,2.2,315.0,12.0,1,1.0,,,4,134.0,73.0,800.0
36000.0,43200.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,8.0,1.7,2.3,550.0,16.0,2,0.0,,,2,100.0,159.0,1600.0
36000.0,43200.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.89,7.3,1.4,2.3,550.0,18.0,1,1.0,,,2,112.0,162.0,1600.0
2160.0,2160.0,1,FLAT_BOTTOMED_BOAT,WOOD,27.0,6.4,1.6,1.8,240.0,11.0,1,1.0,,,5,105.0,156.0,4800.0
28800.0,28800.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,4.8,1.0,1.45,180.0,14.0,1,1.0,,,2,40.0,0.0,1000.0
28800.0,28800.0,0,FLAT_BOTTOMED_BOAT,WOOD,21.0,5.7,2.0,2.8,170.0,20.0,1,1.0,,,2,45.0,0.0,1000.0
21600.0,28800.0,0,FLAT_BOTTOMED_BOAT,WOOD,21.0,5.7,2.0,2.8,170.0,20.0,3,2.0,,,6,50.0,15.0,300.0
43200.0,36000.0,0,FLAT_BOTTOMED_BOAT,WOOD,17.0,6.0,1.5,2.0,114.0,16.0,1,1.0,,,3,60.0,15.0,600.0
5400.0,5400.0,0,MOTORBOAT,ALUMINIUM,19.9,6.0,1.2,1.7,426.0,30.0,1,0.0,,,2,48.0,0.0,250.0
6000.0,6000.0,0,MOTORBOAT,NAVAL_STEEL,25.0,3.5,0.8,1.5,600.0,19.0,2,1.0,,,2,114.0,0.0,280.0
9000.0,9000.0,0,MOTORBOAT,WOOD,22.0,5.5,2.5,3.3,240.0,13.0,1,1.0,,,8,93.0,70.0,180.0
6300.0,6300.0,1,PASSENGERS,ALUMINIUM,19.7,3.2,0.45,2.7,420.0,19.0,1,1.0,,,2,57.0,0.0,300.0
21600.0,25200.0,2,PASSENGER/GENERAL_LOAD,WOOD,20.5,4.3,1.29,2.2,120.0,12.0,1,1.0,,,3,39.0,46.0,300.0
25200.0,25200.0,2,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.0,1.0,1.2,200.0,12.0,1,1.0,,,3,45.0,20.0,300.0
28800.0,28800.0,2,PASSENGER/GENERAL_LOAD,WOOD,17.5,4.1,0.8,1.2,160.0,12.0,1,1.0,,,3,33.0,18.0,240.0
21600.0,21600.0,2,PASSENGER/GENERAL_LOAD,WOOD,30.0,8.0,1.6,2.0,300.0,15.0,1,1.0,,,4,85.0,40.0,280.0
25200.0,25200.0,2,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.2,1.0,1.3,200.0,15.0,1,1.0,,,3,35.0,20.0,300.0
28800.0,28800.0,2,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,1.2,1.4,280.0,15.0,1,1.0,,,3,45.0,20.0,320.0
32400.0,32400.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.8,2.31,2.5,150.0,20.0,1,1.0,,,4,30.0,44.0,300.0
18000.0,14400.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.5,5.4,1.85,1.85,200.0,18.0,1,2.0,,,3,68.0,36.0,250.0
14400.0,14400.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,4.4,1.44,1.65,240.0,13.0,2,1.0,,,3,45.0,25.0,600.0
14400.0,14400.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,34.86,7.2,1.96,2.4,600.0,12.0,2,2.0,,,7,260.0,146.0,400.0
14400.0,14400.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.8,1.9,2.4,180.0,12.0,2,1.0,,,4,50.0,50.0,500.0
5613.0,4800.0,0,OTHER,WOOD,21.5,4.75,1.8,1.8,125.0,20.0,1,2.0,,,5,45.0,60.0,1200.0
43200.0,43200.0,0,OTHER,WOOD,12.0,2.6,1.3,1.8,260.0,15.0,1,0.0,,,2,14.0,8.0,120.0
14400.0,14400.0,0,OTHER,WOOD,16.0,3.3,0.9,1.1,114.0,15.0,1,0.0,,,2,14.0,15.0,100.0
18000.0,18000.0,0,OTHER,WOOD,16.5,3.5,1.5,1.7,114.0,15.0,1,0.0,,,3,14.0,30.0,400.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,8.7,2.0,1.1,1.2,200.0,40.0,1,1.0,,,1,21.0,7.0,80.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.5,1.55,0.5,1.0,150.0,40.0,1,1.0,,,1,16.0,8.0,90.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.2,1.9,0.7,1.0,200.0,40.0,1,1.0,,,1,16.0,8.0,100.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.7,2.08,0.7,1.0,200.0,35.0,1,1.0,,,1,22.0,9.0,90.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.82,1.7,0.6,1.0,200.0,30.0,1,0.0,,,1,22.0,12.0,80.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,17.75,2.25,0.69,0.8,200.0,40.0,1,1.0,,,1,14.0,10.0,90.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,11.9,1.9,0.7,1.0,200.0,40.0,1,1.0,,,1,22.0,10.0,80.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.16,1.76,0.45,1.0,150.0,15.0,1,1.0,,,1,14.0,6.0,90.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.62,2.29,2.3,2.8,250.0,30.0,1,0.0,,,1,18.0,9.0,80.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,8.6,2.1,0.5,0.65,200.0,30.0,1,0.0,,,1,22.0,12.0,100.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,8.0,2.1,0.4,1.0,200.0,40.0,1,1.0,,,1,18.0,8.0,90.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.2,1.9,0.6,1.0,200.0,32.0,1,1.0,,,1,17.0,8.0,90.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,7.84,2.33,0.38,1.0,150.0,28.0,1,0.0,,,2,21.0,11.0,90.0
4800.0,4800.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.92,5.02,1.2,1.8,160.0,10.0,1,1.0,,,3,40.0,11.0,10000.0
4800.0,4800.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,5.7,1.9,2.3,160.0,10.0,1,1.0,,,3,35.0,35.0,10000.0
1800.0,1800.0,0,FERRY_BOAT,FIBER,8.0,1.8,0.6,1.0,200.0,40.0,1,1.0,,,1,18.0,8.0,80.0
21600.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,7.2,2.5,0.7,1.0,200.0,40.0,1,1.0,,,2,25.0,0.0,450.0
72000.0,64800.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,3.0,1.1,1.8,270.0,12.0,1,1.0,,,2,60.0,0.0,2000.0
72000.0,64800.0,0,FLAT_BOTTOMED_BOAT,WOOD,21.2,5.05,1.69,1.9,125.0,9.0,1,1.0,,,4,55.0,8.0,1200.0
21600.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,11.9,2.2,0.7,1.0,200.0,40.0,1,1.0,,,2,25.0,0.0,450.0
21600.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,7.7,2.1,0.7,1.0,200.0,35.0,1,1.0,,,2,20.0,0.0,450.0
4800.0,2880.0,0,FLAT_BOTTOMED_BOAT,WOOD,32.0,8.0,2.4,2.8,480.0,15.0,1,1.0,,,7,60.0,180.0,2000.0
2640.0,2640.0,0,FLAT_BOTTOMED_BOAT,WOOD,22.26,5.14,1.56,1.8,170.0,10.0,3,1.0,,,5,60.0,87.0,4000.0
21600.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.26,5.14,1.56,1.8,170.0,10.0,3,0.0,,,2,60.0,15.0,450.0
21600.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,14.0,3.0,1.0,1.3,200.0,10.0,1,1.0,,,2,28.0,0.0,450.0
14400.0,14400.0,0,CATAMARAN,FIBER,19.0,6.83,1.0,1.8,500.0,26.0,2,1.0,,,3,137.0,0.0,1460.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,60.0,12.0,1.4,3.0,600.0,14.0,2,2.0,,,6,870.0,0.0,1200.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,43.0,8.5,2.5,2.8,367.0,13.0,2,2.0,,,4,600.0,0.0,1200.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,9.18,2.5,3.5,500.0,13.0,2,3.0,,,6,650.0,0.0,1600.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,6.0,1.0,1.8,200.0,20.0,1,1.0,,,3,80.0,24.0,150.0
10800.0,10800.0,0,MOTORBOAT,ALUMINIUM,20.0,4.6,1.5,1.7,477.0,13.0,1,1.0,,,3,48.0,0.0,150.0
2700.0,2700.0,0,PASSENGERS,WOOD,14.35,2.6,0.6,0.9,120.0,14.0,1,1.0,,,3,70.0,0.0,36.0
2100.0,2100.0,0,PASSENGERS,WOOD,14.0,3.8,1.2,1.6,270.0,16.0,1,1.0,,,3,66.0,0.0,40.0
2700.0,2700.0,0,PASSENGERS,WOOD,21.0,4.0,0.8,1.2,150.0,11.0,1,1.0,,,3,88.0,0.0,60.0
2100.0,2100.0,0,PASSENGERS,WOOD,16.5,3.4,1.5,1.8,125.0,12.0,1,1.0,,,3,80.0,0.0,60.0
2700.0,2700.0,0,PASSENGERS,WOOD,14.8,2.85,0.75,1.0,125.0,12.0,1,1.0,,,3,60.0,0.0,40.0
2700.0,2700.0,0,PASSENGERS,WOOD,14.0,13.1,1.2,1.35,114.0,18.0,1,0.0,,,2,57.0,0.0,80.0
2700.0,2700.0,0,PASSENGERS,WOOD,16.96,2.96,0.49,1.0,160.0,14.0,1,1.0,,,3,68.0,0.0,60.0
2700.0,2700.0,0,PASSENGERS,WOOD,18.0,3.7,1.2,1.6,270.0,12.0,1,1.0,,,3,100.0,0.0,60.0
2700.0,2700.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,2.8,2.0,2.5,170.0,18.0,2,2.0,,,3,100.0,15.0,80.0
2700.0,2700.0,0,PASSENGERS,WOOD,12.0,3.2,0.45,1.0,190.0,10.0,1,1.0,,,3,60.0,0.0,60.0
2700.0,2700.0,0,PASSENGERS,WOOD,28.0,6.2,1.35,1.7,800.0,15.0,2,2.0,,,4,350.0,0.0,100.0
2700.0,2700.0,0,PASSENGERS,WOOD,17.0,4.0,1.5,2.4,190.0,18.0,1,0.0,,,3,100.0,0.0,30.0
2700.0,2700.0,0,PASSENGER/GENERAL_LOAD,WOOD,12.6,2.8,0.6,1.1,135.0,10.0,1,1.0,,,2,50.0,7.0,60.0
2700.0,2700.0,0,PASSENGERS,WOOD,24.0,4.8,1.17,1.3,180.0,12.0,1,1.0,,,3,120.0,0.0,100.0
2700.0,2700.0,0,PASSENGERS,WOOD,14.69,2.9,0.6,1.4,220.0,14.0,1,0.0,,,3,69.0,0.0,50.0
2700.0,2700.0,0,PASSENGERS,WOOD,13.5,2.95,0.75,1.0,180.0,14.0,1,1.0,,,2,50.0,0.0,80.0
2700.0,2700.0,0,PASSENGERS,WOOD,16.9,3.6,0.75,1.0,125.0,10.0,1,1.0,,,3,66.0,0.0,40.0
2700.0,2700.0,0,PASSENGERS,WOOD,15.0,3.3,0.5,1.1,115.0,10.0,1,1.0,,,3,90.0,0.0,60.0
2700.0,2700.0,0,PASSENGER/GENERAL_LOAD,WOOD,12.35,2.48,0.65,0.86,170.0,14.0,1,0.0,,,2,46.0,0.0,40.0
2400.0,2400.0,0,PASSENGERS,WOOD,19.0,4.2,1.3,1.7,200.0,12.0,1,1.0,,,3,100.0,0.0,40.0
2700.0,2700.0,0,PASSENGERS,WOOD,16.14,2.94,0.9,1.2,190.0,14.0,1,0.0,,,3,43.0,0.0,40.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,1.3,1.5,114.0,10.0,1,1.0,,,4,36.0,36.0,100.0
3000.0,3000.0,0,MOTORBOAT,ALUMINIUM,6.0,2.5,1.0,1.3,120.0,30.0,1,0.0,,,2,32.0,0.0,54.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.0,3.1,0.9,1.8,114.0,15.0,1,0.0,,,5,16.0,18.0,200.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.0,3.7,1.0,1.2,135.0,15.0,1,1.0,,,2,22.0,10.0,80.0
2640.0,1860.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,51.2,10.0,2.75,3.2,915.0,15.0,1,2.0,,,8,836.0,440.0,9000.0
10800.0,10800.0,0,PASSENGERS,WOOD,15.0,4.0,1.0,1.2,261.0,12.0,1,0.0,,,2,30.0,14.0,100.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.7,3.2,1.0,1.2,220.0,15.0,1,1.0,,,3,35.0,15.0,120.0
10800.0,10800.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.92,3.2,1.0,1.2,125.0,10.0,1,1.0,,,3,28.0,8.0,80.0
2640.0,1680.0,2,PASSENGER/GENERAL_LOAD,WOOD,45.0,10.0,1.8,2.2,818.0,10.0,1,2.0,,,8,490.0,289.0,8000.0
18000.0,14400.0,0,OTHER,WOOD,25.0,6.3,1.8,2.9,190.0,10.0,1,1.0,,,3,80.0,40.0,700.0
43200.0,32400.0,1,OTHER,WOOD,17.0,6.0,1.9,2.3,114.0,12.0,1,1.0,,,3,75.0,40.0,350.0
7200.0,7200.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,5.0,1.5,2.0,114.0,12.0,1,1.0,,,3,60.0,36.0,40.0
7200.0,7200.0,1,MOTORBOAT,ALUMINIUM,9.0,2.3,1.0,1.3,150.0,15.0,1,0.0,,,2,32.0,15.0,300.0
3600.0,3600.0,0,MOTORBOAT,ALUMINIUM,11.0,4.1,1.5,2.0,150.0,15.0,1,0.0,,,2,30.0,12.0,100.0
9000.0,7200.0,0,FLAT_BOTTOMED_BOAT,WOOD,10.6,2.5,1.85,2.05,400.0,12.0,1,1.0,,,2,35.0,15.0,550.0
9000.0,9000.0,0,FLAT_BOTTOMED_BOAT,WOOD,22.0,5.5,1.2,1.6,200.0,12.0,1,2.0,,,4,40.0,35.0,450.0
10800.0,10800.0,0,FLAT_BOTTOMED_BOAT,WOOD,21.0,5.7,2.0,2.8,170.0,20.0,3,0.0,,,2,50.0,20.0,180.0
13800.0,14400.0,0,FLAT_BOTTOMED_BOAT,WOOD,17.3,2.96,0.6,1.24,400.0,12.0,2,1.0,,,2,40.0,15.0,550.0
46800.0,32400.0,0,FLAT_BOTTOMED_BOAT,WOOD,18.0,3.0,1.0,2.5,144.0,12.0,1,2.0,,,4,45.0,18.0,1800.0
9000.0,9000.0,0,FLAT_BOTTOMED_BOAT,WOOD,22.0,5.5,1.2,1.6,200.0,12.0,1,2.0,,,2,35.0,15.0,600.0
9000.0,9000.0,0,FLAT_BOTTOMED_BOAT,WOOD,18.0,3.0,1.0,2.5,144.0,12.0,1,2.0,,,2,40.0,18.0,600.0
4500.0,4200.0,0,PASSENGERS,ALUMINIUM,8.0,2.3,1.0,1.5,150.0,15.0,1,0.0,,,2,22.0,12.0,110.0
9000.0,9000.0,0,FLAT_BOTTOMED_BOAT,WOOD,11.0,4.1,1.5,2.0,150.0,15.0,1,1.0,,,2,30.0,15.0,600.0
18000.0,12600.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,3.2,1.2,1.8,114.0,12.0,2,1.0,,,2,30.0,15.0,120.0
21600.0,21600.0,0,FLAT_BOTTOMED_BOAT,WOOD,25.0,5.0,1.5,2.0,114.0,12.0,1,1.0,,,2,65.0,30.0,800.0
1440.0,1440.0,0,FLAT_BOTTOMED_BOAT,WOOD,26.2,6.55,1.7,2.1,420.0,10.0,1,1.0,,,4,70.0,90.0,1800.0
6600.0,6600.0,0,FLAT_BOTTOMED_BOAT,WOOD,25.0,5.0,1.5,2.0,114.0,12.0,1,1.0,,,2,60.0,30.0,10000.0
10800.0,10800.0,2,PASSENGER/GENERAL_LOAD,WOOD,17.83,4.0,0.97,1.3,114.0,10.0,2,0.0,,,2,64.0,20.0,100.0
21600.0,14400.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.3,5.0,1.78,2.1,160.0,10.0,1,2.0,,,3,61.0,40.0,250.0
18000.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.96,4.8,1.09,1.5,170.0,10.0,1,1.0,,,3,47.0,23.0,200.0
18000.0,18000.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.5,2.0,2.5,270.0,16.0,1,1.0,,,3,60.0,20.0,260.0
14400.0,14400.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.9,1.0,1.4,114.0,10.0,1,1.0,,,3,40.0,20.0,120.0
21600.0,21600.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,5.0,1.2,2.0,160.0,11.0,1,1.0,,,2,38.0,15.0,120.0
10800.0,10800.0,1,PASSENGER/GENERAL_LOAD,WOOD,17.7,4.5,0.8,1.1,610.0,20.0,1,1.0,,,3,30.0,15.0,100.0
1440.0,1440.0,3,PASSENGER/GENERAL_LOAD,WOOD,28.0,7.0,1.9,2.5,180.0,15.0,2,1.0,,,6,135.0,90.0,2400.0
1440.0,1440.0,3,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.3,1.2,2.1,420.0,18.0,1,1.0,,,5,93.0,48.0,2700.0
21600.0,21600.0,0,FLAT_BOTTOMED_BOAT,WOOD,18.0,3.4,2.0,3.15,430.0,20.0,1,1.0,,,2,55.0,20.0,600.0
21600.0,21600.0,0,FLAT_BOTTOMED_BOAT,WOOD,16.0,3.2,1.8,2.0,430.0,20.0,1,1.0,,,2,50.0,20.0,600.0
43200.0,43200.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,3.8,1.8,2.0,240.0,20.0,1,1.0,,,4,80.0,20.0,350.0
7200.0,7200.0,0,MOTORBOAT,ALUMINIUM,13.0,3.0,1.0,1.145,150.0,18.0,2,1.0,,,2,30.0,0.0,320.0
18000.0,14400.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,4.0,1.5,2.0,1700.0,12.0,1,1.0,,,3,50.0,50.0,900.0
18000.0,14400.0,1,PASSENGER/GENERAL_LOAD,WOOD,23.0,4.0,1.5,2.0,120.0,12.0,1,1.0,,,3,45.0,60.0,900.0
43200.0,43200.0,3,PASSENGER/GENERAL_LOAD,WOOD,25.0,4.0,1.5,2.0,315.0,15.0,1,1.0,,,5,87.0,52.0,1200.0
18000.0,12600.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.0,1.5,2.0,200.0,12.0,1,1.0,,,3,100.0,70.0,220.0
57600.0,43200.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.8,7.8,1.8,2.3,315.0,18.0,1,1.0,,,4,84.0,98.0,600.0
43200.0,43200.0,0,MOTORBOAT,WOOD,23.0,5.0,1.45,2.05,380.0,15.0,1,0.0,,,2,50.0,0.0,1600.0
43200.0,43200.0,0,FLAT_BOTTOMED_BOAT,WOOD,23.35,6.0,1.2,1.6,315.0,13.0,2,1.0,,,3,100.0,50.0,1800.0
18000.0,14400.0,0,MOTORBOAT,ALUMINIUM,10.0,3.0,1.5,2.0,130.0,12.0,1,0.0,,,2,35.0,0.0,900.0
4500.0,4500.0,0,MOTORBOAT,WOOD,10.0,3.0,1.5,2.0,130.0,18.0,1,0.0,,,2,45.0,0.0,120.0
43200.0,43200.0,0,FLAT_BOTTOMED_BOAT,WOOD,23.0,6.2,1.7,2.1,315.0,10.0,3,1.0,,,3,76.0,60.0,1200.0
43200.0,28800.0,1,PASSENGER/GENERAL_LOAD,WOOD,16.0,4.0,1.4,1.9,125.0,12.0,1,1.0,,,2,40.0,120.0,1400.0
14400.0,7200.0,1,PASSENGER/GENERAL_LOAD,WOOD,20.0,3.0,1.1,1.8,270.0,12.0,1,1.0,,,3,58.0,60.0,170.0
28800.0,21600.0,2,PASSENGER/GENERAL_LOAD,WOOD,18.0,6.0,1.5,2.1,114.0,12.0,1,1.0,,,2,40.0,16.0,1000.0
6600.0,6600.0,0,MOTORBOAT,ALUMINIUM,13.0,3.0,1.0,1.8,490.0,30.0,1,0.0,,,2,16.0,0.0,180.0
7200.0,7200.0,0,MOTORBOAT,ALUMINIUM,10.0,2.2,0.9,1.3,150.0,32.0,1,0.0,,,2,20.0,0.0,240.0
2280.0,1620.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.7,7.8,2.35,2.65,697.0,13.0,2,2.0,,,7,258.0,119.0,4200.0
2280.0,2280.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,35.0,7.2,1.96,2.4,550.0,14.0,1,2.0,,,7,275.0,105.0,4000.0
2160.0,1680.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,39.0,6.0,1.8,2.0,600.0,12.0,2,2.0,,,6,362.0,180.0,3500.0
14400.0,14400.0,0,PASSENGERS,WOOD,21.0,4.8,1.6,1.8,180.0,20.0,1,0.0,,,4,50.0,0.0,100.0
28800.0,28800.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,7.4,2.4,2.6,550.0,25.0,1,2.0,,,4,225.0,240.0,1200.0
28800.0,28800.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,3.95,0.8,1.1,350.0,12.0,1,2.0,,,3,25.0,16.0,120.0
32400.0,32400.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,2.0,3.0,114.0,9.0,1,0.0,,,3,37.0,40.0,120.0
2760.0,2760.0,0,FERRY_BOAT,NAVAL_STEEL,30.0,10.0,1.7,2.1,500.0,8.0,1,1.0,,,5,10.0,311.0,4500.0
2760.0,2760.0,0,FERRY_BOAT,NAVAL_STEEL,30.0,10.0,1.7,2.1,500.0,8.0,1,1.0,,,5,10.0,311.0,4500.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.0,3.7,1.0,1.2,135.0,15.0,1,1.0,15.0,3.0,2,22.0,10.0,80.0
1200.0,1200.0,1,PASSENGER/GENERAL_LOAD,WOOD,31.45,7.6,1.8,2.2,550.0,17.0,2,3.0,185.0,40.0,7,192.0,150.0,2000.0
1440.0,1440.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.2,6.55,1.7,2.1,420.0,10.0,1,1.0,110.0,20.0,4,70.0,90.0,1800.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.5,5.4,1.85,2.1,200.0,18.0,1,2.0,40.0,8.0,3,68.0,36.0,250.0
480.0,480.0,2,MOTORBOAT,ALUMINIUM,18.3,2.8,1.8,2.0,200.0,18.0,1,0.0,20.0,5.0,3,90.0,0.0,1000.0
360.0,360.0,2,MOTORBOAT,ALUMINIUM,21.0,4.2,1.8,2.0,290.0,25.0,2,1.0,20.0,5.0,3,70.0,0.0,1000.0
2400.0,2280.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,39.57,9.2,2.7,3.25,829.0,15.0,1,2.0,223.0,44.0,8,372.0,188.0,5400.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,21.0,4.2,1.2,1.6,360.0,22.0,2,1.0,20.0,5.0,3,98.0,0.0,1400.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,27.6,6.4,1.61,1.9,420.0,22.0,2,2.0,190.0,35.0,4,175.0,168.0,1600.0
150.0,150.0,0,FERRY_BOAT,NAVAL_STEEL,63.0,12.0,1.2,1.6,420.0,12.0,2,2.0,340.0,60.0,6,436.0,300.0,800.0
